ID,UID,SITE_ID,DATE_COL,LAT_DD,LON_DD,VISIT_NO,TAXA_ID,TARGET_TAXON,TOTAL_300,IS_DISTINCT_300,PHYLUM,CLASS,ORDER,TRIBE,FAMILY,SUBFAMILY,GENUS,FFG,HABIT,PTV,PUBLICATION_DATE
466,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,170,AULODRILUS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/9/2016
563,2007588,NLA06608-0101,8/21/2007,42.02167966,-73.48227989,1,170,AULODRILUS,8,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/9/2016
622,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,170,AULODRILUS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/9/2016
756,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,170,AULODRILUS,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/9/2016
921,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,170,AULODRILUS,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
980,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,170,AULODRILUS,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
1010,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,170,AULODRILUS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
1304,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,170,AULODRILUS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
1374,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,170,AULODRILUS,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
1554,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,170,AULODRILUS,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,TUBIFICIDAE,,AULODRILUS,CG,SP,6.5,8/23/2016
1700,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,170,AULODRILUS,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5,4/26/2021
1723,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,170,AULODRILUS,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5,4/26/2021
1955,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,170,AULODRILUS,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5,4/26/2021
2134,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,170,AULODRILUS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE,,,AULODRILUS,CG,SP,6.5,4/26/2021
1231,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,171,BAETIDAE,1,0,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,,CG,SW,4.2,8/23/2016
50,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,174,BASIAESCHNA,1,1,ARTHROPODA,INSECTA,ODONATA,,AESHNIDAE,,BASIAESCHNA,PR,CN,5.4,8/9/2016
2044,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,174,BASIAESCHNA,1,1,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,,,BASIAESCHNA,PR,CN,5.4,4/26/2021
97,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,142,BEROSUS,,,ARTHROPODA,INSECTA,COLEOPTERA,BEROSINI,HYDROPHILIDAE,HYDROPHILINAE,BEROSUS,"CG,PI",SW,5,8/9/2016
939,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1075,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1095,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1192,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1228,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1283,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1362,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1384,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1487,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1564,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,,CERATOPOGONIDAE,CERATOPOGONINAE,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,8/23/2016
1642,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,4,BEZZIA/PALPOMYIA,10,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1703,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,4,BEZZIA/PALPOMYIA,3,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1753,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,4,BEZZIA/PALPOMYIA,5,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1789,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,4,BEZZIA/PALPOMYIA,7,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1829,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,4,BEZZIA/PALPOMYIA,5,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1916,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,4,BEZZIA/PALPOMYIA,13,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1964,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,4,BEZZIA/PALPOMYIA,4,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
2030,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,4,BEZZIA/PALPOMYIA,2,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
2058,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,4,BEZZIA/PALPOMYIA,2,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
2152,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,4,BEZZIA/PALPOMYIA,1,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
2226,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,4,BEZZIA/PALPOMYIA,,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
2245,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,4,BEZZIA/PALPOMYIA,13,1,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGONINAE,,BEZZIA/PALPOMYIA,"PR,CG","SP,BU,PK",6,4/26/2021
1706,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,4891,BIVALVIA,1,0,MOLLUSCA,BIVALVIA,,,,,,CF,BU,,4/26/2021
885,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,425,BOYERIA,1,1,ARTHROPODA,INSECTA,ODONATA,,AESHNIDAE,,BOYERIA,PR,CN,5.7,8/23/2016
18,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,42,CAECIDOTEA,26,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
78,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,42,CAECIDOTEA,6,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
163,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,42,CAECIDOTEA,1,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
292,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,42,CAECIDOTEA,9,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
343,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,42,CAECIDOTEA,9,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
383,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,42,CAECIDOTEA,13,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
545,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,42,CAECIDOTEA,7,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
675,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,42,CAECIDOTEA,6,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
844,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,42,CAECIDOTEA,1,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/9/2016
907,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,42,CAECIDOTEA,4,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1059,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,42,CAECIDOTEA,23,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1101,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,42,CAECIDOTEA,3,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1161,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,42,CAECIDOTEA,3,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1262,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,42,CAECIDOTEA,9,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1346,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,42,CAECIDOTEA,22,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1461,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,42,CAECIDOTEA,4,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1536,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,42,CAECIDOTEA,1,1,ARTHROPODA,MALACOSTRACA,ISOPODA,,ASELLIDAE,,CAECIDOTEA,CG,SP,8,8/23/2016
1619,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,42,CAECIDOTEA,3,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
1653,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,42,CAECIDOTEA,10,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
1732,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,42,CAECIDOTEA,32,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
1774,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,42,CAECIDOTEA,4,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
1862,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,42,CAECIDOTEA,14,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
1921,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,42,CAECIDOTEA,7,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
2004,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,42,CAECIDOTEA,4,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
2189,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,42,CAECIDOTEA,2,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
2206,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,42,CAECIDOTEA,2,1,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,,,CAECIDOTEA,CG,SP,8,4/26/2021
103,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,5,CAENIS,19,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
119,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,5,CAENIS,48,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
174,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,5,CAENIS,15,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
233,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,5,CAENIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
330,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,5,CAENIS,42,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
379,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,5,CAENIS,19,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
449,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,5,CAENIS,7,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
496,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,5,CAENIS,7,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
612,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,5,CAENIS,30,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
662,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,5,CAENIS,13,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
727,2007723,NLA06608-0293,7/25/2007,41.38426053,-73.50316356,1,5,CAENIS,10,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
738,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,5,CAENIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
754,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,5,CAENIS,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
771,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,5,CAENIS,13,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
870,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,5,CAENIS,8,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/9/2016
933,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,5,CAENIS,7,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1026,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,5,CAENIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1072,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,5,CAENIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1174,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,5,CAENIS,17,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1225,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,5,CAENIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1305,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,5,CAENIS,16,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1345,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,5,CAENIS,8,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1387,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,5,CAENIS,6,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1509,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,5,CAENIS,10,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1550,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,5,CAENIS,12,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,CAENIDAE,,CAENIS,CG,SP,6,8/23/2016
1593,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,5,CAENIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1702,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,5,CAENIS,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1752,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,5,CAENIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1802,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,5,CAENIS,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1828,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,5,CAENIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1930,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,5,CAENIS,7,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
1966,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,5,CAENIS,16,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
2026,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,5,CAENIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
2146,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,5,CAENIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
2207,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,5,CAENIS,6,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
2242,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,5,CAENIS,19,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6,4/26/2021
36,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,58,CALLIBAETIS,3,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
63,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,58,CALLIBAETIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
320,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,58,CALLIBAETIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
470,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,58,CALLIBAETIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
670,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,58,CALLIBAETIS,6,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
820,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,58,CALLIBAETIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/9/2016
904,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,58,CALLIBAETIS,7,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/23/2016
1061,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,58,CALLIBAETIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/23/2016
1178,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,58,CALLIBAETIS,,,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/23/2016
1195,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,58,CALLIBAETIS,2,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/23/2016
1370,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,58,CALLIBAETIS,1,1,ARTHROPODA,INSECTA,EPHEMEROPTERA,,BAETIDAE,,CALLIBAETIS,CG,BU,4,8/23/2016
